kalimat,label
trus kalau kamu ketahuan korupsi fasilitas negara mau gratisan fasilitas milik negara buat keluargamu kamu bilang apa komenmu zon,1
sebut aja orng yang bilang tol mahal ya bodoh,3
belum pernah lewat toll kali fadli zonk awas ya kalo sampai lewat toll,1
tarif tol mahal karena bukan barang atau jasa yang disubsidi pemerintah murah lewat jalan non tol tugas dpr adalah menetapkan tarif tol disubsidi apbn menjadi tugas dan kewajiban pak fadli zon sebagai anggota dpr,1
ngomong aja kamu zonk bau,1
zonk ini species jenis apa sih,1
waktu memang mahal pak dengan tol orang bisa silaturahmi lebih lama truk bisa lebih cepat sampai meningkatkan produktivitas pengennya enak aja ane juga nganggap mahal tapi tidak ngeluh contoh lain tu mrt juga mahal pak tapi dikit yang ngeluh dan sering penuh,1
semoga menit bisa memberikan berita yang lebih berbobot ketimbang memberitakan hal hal kayak gini mohon maaf menit saya pembacamu uangbsetia dan ingin melihat berita yang lebih punya nilai informasi ketimbang opini yang nyinyir kayak gini,1
harap maklum yang dijadikan patokan perbandingan adalah harga nasi bungkus,1
seandainya idul adha nanti makhluk wujud zon ini bisa di korban kan alangkah damainya indonesia setelah idul adha,1
mulutmu sampah,1
blunder,1
besok besok tidak usah ditanyain zonk model gini ra mutu,1
pesawat okelah mahal kalau tol kamu idiot apa bagaimana sebagai gambaran jakarta solo tol rb bandingin bis jakarta slow aj di hr mendekati lebaran tiket juga an rb kluarga anggep orang sudah juta pakai bis kalau mau make tol dengan kndaraan pribadi dari jakarta solo bensin rb tol rb sisanya buat laen tanggal kamu pilih kecuali kamu make mobil v badut idiot,3
lah terus kamu tidak prnh di curhati oleh rakyat kalau kerja kamu tidak becus selama ini tidak pernah di curhati kalau selama ini kamu hanya bisa nyinyir terus ke pemerintah tanpa sekalipun memuji kinerjanya pemerintah muka tembok,2
kan ada jalur pantura yang dari dulu bisa dipakai kalau tidak bisa pake tol ya jalur biasa aja lagian katanya buat apa jalan tol malah bawa agama segala kok sekarang di ribut in lagian bukannya waktu request budget tarif yang akan dikenakan juga ada approval dpr,1
pingin kuludahi muka si zonk dajjal kampret satu ini,3
tong gentong nyaring bunyi nya orang kayak gini harus di daur ulang biar hidup berkah pak fz tolong cek lapangan sebelum jeplak daripada anda di hujat orang tolong di cek data daripada anda salah kata hasil perundang saja sudah berhasil berapa persen di sahkan pak fz selama anda menjabat intropeksi diri anda,1
fz tahu nya apa sih otak isinya cuman ikan buntel kok dimintai pendapat,1
isi otak seperti itu tapi pemerintah nge gaji dia lebih dari jt bln,1
maklum sarjana satra pengagum karl marx tidak lulus matematika hitung juga salah untung bos nya oon juga,3
si ngabalin juga curhati si zon coba check di youtube kata kuncinya atau copy paste aja di google debat seru ngabalin mulutmu sampah,2
botol yakult dikasih nyawa kok dijadiin berita,1
kalau versi kawan gua yang juga orang padang look like king of kong,1
pekerjaannya orang ini apa sih sebenarnya,1
segitu mahal kelewatan kalau gitu,1
demi kejayaan indonesia ayo kita dukung pemerintah untuk terus lmembangun infrastruktur membangun membangun pembangunan infrastruktur yang masiv di berbagai wilayah indonesia adalah syarat mutlak untuk proses pemerataan kesejahtaraan semua memang harus hayo pembangunan sekarang ini efeknya mungkin baru betul betul secara ekonomi dapat dinikmati oleh periode pemerintahan setelah pak jokowi,1
mau murah jangan pake tol dan tolong sumbangkan gaji anda jangan tiap hari sumbang nyinyir,1
simple yang jiwa kampretnya sudah akut tidak perlu pakai apapun yang dibangun pemerintahan jokowi termasuk tol jika lihat beruk di jalan tol tembak ndase,1
mulut rusak keluarnya omongan benci terus,3
kirim sepatu sekontainer aja cuma nambah rp per pasang dengan biaya tol rp rb wkwk dibebankan ke konsumen emang rp per pasang keliatan memberatkan dan mahal wkwk,1
satu kontener pasang itu tarif buat gol lagian,1
ya sudah di kali kan jadi rp masih mahal ya,1
otak dipake kalau merasa toll itu mahal ya lewat jalan propinsi gratis tidak bayar mikir segitu aja otak tidak nyampe aneh orang seperti ini kok bisa jadi anggota dewan,1
repot sama kubu ini mental gratisan mulu,1
jakarta surabaya naik mobil ber plus bensin orang rb mahal sudah sangat keterlaluan kedengkiannya,1
yang ngeluh berapa orang yang gunakan tol berapa orang dan berapa prosentasenya berapa perbandingannya tuman bos dpt aduan tidak ngecek dulu asal jeplak aja,1
rumangsamu gawe tol duit e mbahmu opo orang kok gaweane nyinyir wae,1
terimaksih bapak presiden kita sekeluaga mudik ke ponorogo dengan biaya murah kurang lebib rp dan bensin juga tidak banyak kita rame rame pak ada orang keluarga di banding kita naik bus rp orang atau naik pesawat pasti lebih mahal dan hanya perlu waktu jam kurang lebih terimaksih pak presiden semoga sehat selalu dan tetap sederhana aminnnn,1
seandainya beliau bisa di ekspor k negara lain mungkin indonesia akan lebih sejuk dan damai,1
mang bikin tol tidak pake duit kalau tol murah ntar kapan balik investasi nya kalau pakai duit pinjaman dibilang banyak utang kamu mah cuman ngomong aja tidak ada solusi,1
kalo orang tidak punya uang tidak usah lewat tol punya mobil saja bisa masa masih bayar tol pengenya gratisan lihat noh masih banyak mudik naik motor panas an,1
ada harga ada kualitas bro jangan cuma bisa beli mobil tapi tidak sanggup bayar tol jangan cuma beli mobil tapi tidak punya garasi ibaratnya saya mudik lebaran ini yang kebetulan saya orang bali dan ortu ada dilampung biasanya hari malam saya tempuh tetapi semenjak ada tol saya tempuh hanya hari malam saya sangat berterima kasih atas kinerja kabinet jokowi kerja kerja kerja tidak omong doang omdo sekali lagi terima kasih my presiden bravo jokowi jokowi mudiklebaran,1
kalo mahal lewat jalan biasa aja,1
tol e wowo murah,1
lain kali kalau milih anggota dpr ri itu yang bener makanya yang pendidikannya jelas bukan tukang puisi dan nyinyir,1
bagaimana pun beliau ada wakil dpr ri yang terhormat jadi setiap omongan beliau adalah yang paling benar biar aja beliau seperti itu terus emang sudah tabiatnya seperti itu kutukan jadi tukang nyinyir,1
kalo dirasa mahal ya tidak usah lewat tol gitu aja kok susah zonk,1
gue mending bayar tol mahal dan cepat dari pada tidak ada tol kan tidak ada yang maksa mau pakai tol toh jalan propinsi juga bisa digunakan kalau mau cepat dan nyaman yah ada harga ada barang kok jalan pikiran kamu kayak zaman suharto,1
zonk ini jauh lebih hebat dri rezim yang skrg dengan modal nyinyir doang zonk bisa bangun infrastruktur yang lebih hebat tapi masalahnya zonk belum dikasih kesempatan buat buktiin,1
na kalo emang kamu bener bela rakyat kamu kritisi deh yang kayak gini juga kritisi kalo harga pd naik terutama harga bbm pln dan lpg,1
bozz zon tor anda makan gaji buta m bln dari pajak hasil banting tulang n keringat siang malam para pembayar setia pph ppn pajak hiburan barang mewah pembangunan dll bukan buat kamu ngomong hal yang kagak bermutu jadi kamu balikin ya duit gaji slama taon kemarin kenegara nyesel kita yang bayar pajak nih mending disumbangin buat kaum duafah aja pasti lbh bermanfaat,1
sampai detik ini saya heran trtm ma makhluk ini gerombolannya padahal kan cowok bapak tapi kok nyiiiiiiinyirnya minta ampun dimana maksudnya di luar negri yang notabene warganya banyak non muslim pihak oposisi or pengkritik pemerintah kalau ngritik itu berkelas bermutu tidak ada satupun yang nyinyir kalau pun kadang ada yang sampai ribut kayak tonjok an di dewan mrk tapi mrk tetap tidak pernah nyinyir tidak bikin statemen yang bisa bikin sebagai besar warga kesal kayak si tong kosong bunyi nyaring ini,1
emangnya diwajibkan lewat tol apapun biaya yang dikeluarkan pasti sebanding dengan nilai kepuasan kok anggota dewan bisa bodoh gini ya gaji aja kamu makan tapi otak nol besar,1
mau bermacet ria dan gratis silahkan lewat jalur pantura aja dijamin x jam sampai surabaya hargai waktu anda donk,1
mendingan uang demo jadiin subsidi jalon toll baru si zonk ada manfaatnya,1
otak di orang ini setengah sudah rusak parah dan setengahnya lagi ditaro di dengkul jadi di kepalanya tidak ada otak,1
sama pemujanya mau semahal apapun pasti dibela atau kalo bener merasa ni rezim serba naik mahal ya minimal diem lah tu pemujanya tapi alhamdulillaah semua naik berarti taraf hidup rakyat indonesia semuanya meningkat hidup rezim,1
tidak ada paksaan mau lewat mana bego dipamer pamerkan terbiasa nyadhong karduslah yang merasa mahal,3
tol mahal dibangun pake duit bukan pake daun zonk,1
dibuat murah juga tidak mau lewat tol tidak mau makan insfrast,1
curhat dong mah knapa tol bayarnya mahal atuh he eh emangnya di bikin pake daun pikir,1
alhamdulillah di jaman rezim ini semua pada ngeluh tiket pesawat mahal bukan lagi sembako mahal it menunnjukan peningkatan taraf hidup masyarakat indonesia,1
zong kosong nyaring bunyinya,1
bagus lah mahal kalo murah nanti semua mobil masuk artinya bukan jalan bebas hambatan lagi kalo mau murah lewat jalan biasa sekalian makan di warung warung jalan,1
tol nya panjang mahal ya pantes lah kalo tol kamu ya murah bagaimana to isone nyalahken doang kritik yang membangun cuuuy,1
orang ini pola pikirnya aneh laen kali jangan di wawancara i,1
tol mahal tapi hemat bbm hemat uang makan hemat biaya berobat dan tukang pijat berpikirlah secara makro agar lebih bahagia dan tak terjebak pola pikir bani kampret,3
kalau dari jakarta surabaya hanya rb an mahal nya dimana ya dasar otak jongos sekalipun rb tetap aja dia bilang mahal kampret tulen otak kebalik,1
kalo mau apa murah tunggu ntar jagoan kamu mimpin zonk di dunia mimpi komen mahal orang juga tetep lewat bisa buang duit banyak buat pulsa hape pulang setaon sekali aja ribut tidak mau mahal diem aja dirumah pret,2
yang curhat juga aneh kaya tidak ada tempat lain aja buat curhat,1
yang curhat itu masih satu grombolan iya tapi walopun sudah tahu mahal tetep aza tuh di lewatin padahal akan ada pilihan yang gratis,1
yang curhat sama ini orang bodok yang dicurhati cocok buat jalan bahan marka tol sama bodok,3
yang curhat itu masih satu gromobolan iya tapi walopun sudah tahu mahal tetep aza di lewati padahal kan ada pilihan yang gratis,1
tahu tidak kira orang model apa yang curhat ke zonktor paling model anak alay liman sugriwa,3
model ulama monas yang selalu berharap nasi bungkus,1
dasar si mulut sampah selalu mengeluarkan bau busuk,3
kek ulet gendon kamu tong,3
wkwk nek aku sing nyawang rupane zonktor persis upil coro kecoak,3
keberpihakan kepada yang miskin tidak apa apa yang kaya bayar toll mahal tidak apa apa mampu punya mobil yang penting uang toll nya jangan buat bayat gaji si dungu kita tidak rela,3
manusia itu ada yang berguna dan ada yang tidak berguna anda fz ini memungut botol plastik di jalan lalu dibuang ke tempat sampah maka fz sudah betmanfaat bagi mengurangi pencemaran mau jadi orang bermanfaat tidak sulit,1
kalau tidak mampu bayar tol lewat jalur biasa aja bos trus pas jajan di pinggir jalan di ketok harga lbh dari tarif tol enak kan,1
tidak usah dikomenin kalo yang ini jenis jenis mahluk yang sengaja minta kebodohannya dibikin viral,3
si zonk kalo baca komen di detik com mestinya malu kalo perlu mengundurkan diri tapi sayangnya dia sudah tidak punya kemaluan muka tembok mulut nyinyir adalah takdirnya,3
naik motor masuk jalan tol boleh tidak brow,1
apa ada yang setuju fz jadi presiden ri tahun,1
haha lebih seru komentarnya daripada berita tentang fz yang milih pasti saudara nya yang cara berpikirnya yang dipilih orang kita kan banyak yang sukanya cari sensasi tidak mau mikirin kemajuan bangsa tapi selalu mengatasnamakan rakyat haha si mental miskin,3
banyak tidak suka kok dipilih waduhh dulu gimana ini,1
kok jadi mirip daus mini ya,1
si dungu ini kapan mati,3
kadang saya suka aneh harga mobil ratusan juta mampu beli masa bayar tol ratusan ribu ngomel ngomel,1
punya mobil ambulance yang tujuannya buat bantu kejadian kecelakaan kok buat angkut batu batuan buat senjata demo ini yang salah urus dan menggunakan fasilitas bukan pada tempatnya ini yang bikin suara gerinda tidak sampai ini harusnya diteliti dan ditelusuri biar tahun fadli zonk bisa mencalonkan jadi calon presiden,1
sadarkah anda bahwa anda ditempat saat ini karena kebetulan alias bukan pilihan rakyat bukalah halaman detik di tiap berita yang memuat tentangmu lihatlah sendiri bagaimana rakyat mengomentarimu its logic,1
adem idup kamu zonk dimaki maki pembaca,1
sudah makanan sehari hari dia bro,1
yaelah pada bisa beli mobil masa disuruh bayar segitu aj komplain toh tidak semua jalur harus dipake tergantung tujuan akhirnya,1
si zonk mudiknya lewat jalur dalam tanah maklum kel cacing jadi tidak pake bayar tol,1
wkwk komen sampai an tidak ada yang belain si zonk,1
curhat donk aa zonk kenapa kalo liat aa suka ingin sleding soalnya aa lebih lebih dari nenek komplek yang beli sayuran nyinyirnya ampun ampunan,3
hahahaha kampungan yang lapor fz tapi biasa orang dia juga karena hanya kampret yang tidak bisa lihat hasip tol karena dia sibuk cari nasbung,1
bagi masarakat jangan mikirin tol mahal seharusnya mikir pembangunan ini ladang minjam uang harus di kembalikan lgi ikuti aj biar negara tidak bangkrut,1
lebaran oi nyinyir mulu cari kesalahan ini idul fitri hari raya umat islam apakah anda benar benar islam,1
macam punya prestasi kalau ngomong wkwk,1
i sama groot,1
zonk masalah mahal murah itu relatif kalo orang yang sudah bisa beli mobil harusnya bukan sesuatu yang membebani bayar toll harusnya kamu jelasin ke orang yang curhat ke kamu kalo pembayaran toll itu bisa jadi untuk bayarin gaji kamu sekutu kamu yang hanya bisa berbual tidak ada hasil,1
paling juga yang curhat settingan emak nya juga paling kader partainya juga ayo dicomment terus orang ini supaya bisa ngalahin komen berita sujud syukur haha,1
yang curhat mungkin setan gundul genderuwo saya sih setuju saja kalau tol tiket pesawat itu gratis entar yang bayar pakai uangnya si fali zonk wowo uno hamin rasis,3
yang komentar orang yang kena orang,1
lima taun sudah buat apa untuk negri ini zon,1
ha ha nyinyir melalui tapi tidak apa memang perlu ada oposisi biar rame walau kita tahu komentar tentang ini tidak bermutu,1
yah pake kuda aja kalo tidak mau mahal tong kuda putih milik wowo tapi jangan lupa kotorannya dimakan,1
mudik pakai kuda lebih mahal bro,1
kalau mahal tidak usah lewat tol tidak ada yang maksa gitu aja tidak paham wakil rakyat goblok,3
jangan bodohi rakyat yang meresmikan harga tol kan dpr kok seperti maling teriak maling ya,2
mulut nya cuma berisi sampah aja orang ini nyindir doang isinya,3
buntelan bagong terserah mau bilang apa,3
banyak ngomong kamu ondelondel,3
tidak usah lewat tol ingin gratis melulu terbiasa nasi bungkus gartis untuk demo pilih jalan tak berbayar lewat mana itu pilihan tak ada paksaan ngadu fadli siikan buntel ya pasti bilang mahal,3
