Kalimat;label
TRUSSS LO MAU APA ZONK.... BUAT PUISI...?� DASAR KEPOMPONG LO ZONK...�;1
anda merasa tarif toll mahal? jangan lewat toll donk, jalan biasa juga ada tapi beradu macet,lebih lambat dan banyak hambatan, kalo mau lebih cepat dan nyaman bayar lebih, gak ada yg maksa harus lewat tol kok mbak anda merasa tiket pesawat mahal? bisa pilih naik kereta,bus,kapal atau mobil lebih murah,lebih lama dan kurang nyaman dimana2 didunia ini kalo mau lebih cepat,lebih nyaman,ya harus siap bayar lebih jangan minta subsidi,kalo mau yg murah/ disubsidi ya ikutan bermacet2 ria, simple khan?;1
pengin murah lagi...., bilangin om suruh ngesot saja 😂😂😂....;1
Alumni demo bawaslu akan mengadakan demo akbar jilid 2 untuk menurunkan tarif tol mahal,.;1
Yg complaint mahal gak usah pakai tol, gitu aja kok repot. Pasti kerjaan pendukung 02 ini;1
Akui saja memang skrg serba mahal. Bayar listrik mahal, pesawat mahal, tol mahal. Jgn buta mata buta hati Bro. Kritik kan boleh. Yg gak boleh itu hoak, misalnya Harga listrik turun, tiket pesawat turun, tenaga kerja dr cina turun drastis, ekonomi meroket, dolar 10rb, gak impor saat panen. Itu contoh2 hoak lho ya.�;2
Mahal kl utk ukuran kantong Ente!;1
Mahal itu relatif. Bandingkan dgn kondisi sekitarnya. Dgn negara lain. Kenaikan harga, bandingkan dengan kenaikan pendapatan. FAKTANYA secara statistik, pertumbuhan tingkat pendapatan, lebih tinggi dari tingkat inflasi. Jadi NETnya positif. Jangan karena dengki, membutakan mata hati.;1
Hebat, anda bisa menilai org dari kalimatnya. Bgmn klo ada pengamat ekonomi bilang tarif listrik naik dan mahal? Apakah mrk miskin? Coba komen yg Cerdas sdikit agar komennya berbobot. Komen anda mencerminkan klo anda kurang ide dlm membalas komen saya. Dan bisa saya bilang anda bodoh.�;3
harga tiket pesawat turun, gaji pilot sama crew harus naik? avtur ikutin harga internasional harga tol dan listrik gak boleh naik, tapi gaji pegawai harus naik, UMR harus naik tiap tahun? gak naikkin gaji/umr pekerja pada kabur kerja di LN dibilang gak nasionalis, dollar turun pengusaha gak mau expor karena rugi,devisa melorot kalian ngomel lagi susah berargumen sama tk kritik, coba kasih solusi yg mau nombokin siapa mbak tolong dijawab? tidak ada 1pun keputusan bisa menyenangkan semua pihak, tapi saat ini pembangunan keliatan dimana2 jadi pliss jgn cuman bisa kritik, kalo jago coba kasih saran harus bagaimana kali cuman kritik mah anak sd juga bisa;1
Salah 1 tugas pemerintah itu mensejahterakan rakyatnya. Klo buat kenaikan gaji pgawai tiap taun umumnya pake rumus %inflasi prtumbuhan ekonomi. Sedangkan kenaikan harga pesawat hampir 2x nya. Contoh: jkt-bpn akhir 2018 paling murah 700rb, tiba2 awal th 2019 naik jadi 1,2jt. Tarif listrik jg sama, naiknya bertahap tapi bertahapnya stiap bulan, bukan pertaun yg ngikutin kenaikan gaji karyawan. Skrg bayar listrik 2x dari sblmnya. Inilah yg menyebabkan daya beli masyarakt menurun. Sedangkan pergerakn ekonomi dari daya beli rumah tangga cukup significan berpengaruh pd prtumbuhan ekonomi. Bgitu gan, jgn asal komen tapi anda kurang wawasan. Dan boleh saya bilang anda masih bodoh.�;3
Coba pertemukan saya dengan yang mengeluh tarif tol mahal. Haalllloooo bung fadli...... Kok diam....;1
parah kubu mental nasi bungkus;1
jalan kaki saja biar murah...;1
Gratis Zon, kau kan suka gratisan, gratis korupsi fasiltas 🐀🐁negara buat keluargamu. Jangan sampai kau terlihat lewat dan jangan lewat jalan toll ‼️;1
Trus kalau kau ketahuan korupsi fasilitas negara, mau gratisan fasilitas milik negara buat keluargamu kau bilang apa komenmu Zon ⁉️;1
Sebut aja orng yg bilang tol mahal ya bodoh..;3
belum pernah lewat toll kali fadli zonk... awas ya kalo sampai lewat toll;1
Tarif tol mahal karena bukan barang atau jasa yang disubsidi pemerintah, murah lewat jalan non tol. Tugas DPR adalah menetapkan tarif tol disubsidi APBN. Menjadi tugas dan kewajiban pak Fadli Zon sebagai anggota DPR..;1
ngemeng aja lu Zonk, bau. 😂;1
zonk ini species jenis apa sih??;1
Waktu memang mahal pak... Dengan tol orang bisa silaturahmi lebih lama, truk bisa lebih cepat sampai meningkatkan produktivitas, pengennya enak aja.. ane juga nganggap mahal, tapi ga ngeluh... Contoh lain tu Mrt juga mahal pak, tapi dikit yang ngeluh dan sering penuh..;1
semoga menit bisa memberikan berita2 yang lebih berbobot ketimbang memberitakan hal hal kayak gini. mohon maaf menit saya pembacamu uangbsetia dan ingin melihat berita2 yang lebih punya nilai informasi ketimbang opini yg nyinyir kyak gini;1
harap maklum, yang dijadikan patokan perbandingan adalah harga nasi bungkus;1
Seandainya Idul Adha nanti makhluk wujud Zon ini bisa di Korban-kan.......!? Alangkah damainya Indonesia setelah Idul Adha.;1
Mulutmu sampah!!!;1
Blunder....;1
besok besok nggak usah ditanyain zonk model gini.... ra mutu;1
pesawat okelah mahal. klo tol? ente idiot ap gmn? sbg gambaran jkt-solo tol 426rb. bandingin bis jkt-slo aj di hr mndekati lebaran tiket jg 400an rb. 1 kluarga anggep 4 org. udah 1,6jt pke bis. klo mau make tol dng kndaraan pribadi dr jkt-solo bensin 500rb tol 426rb. sisanya buat laen. tgl ente pilih. kcuali ente make mobil v8. badut idiot!;3
lah, trs lu gk prnh di curhati oleh rakyat klo kerja lu gk becus selama ini? gk pernah di curhati klo selama ini, lu hanya bs nyinyir terus ke pemerintah tanpa sekalipun memuji kinerjanya pemerintah? muka tembok!!!;2
kan ada jalur Pantura yg dari dulu bisa dipakai. klo gak bisa pake Tol ya jalur biasa aja. Lagian katanya buat apa jalan Tol, malah bawa2 agama segala. Kok sekarang di-ribut-in...? Lagian bukannya waktu request budget tarif yg akan dikenakan juga ada approval DPR...?;1
Pingin kuludahi muka si zonk dajjal kampret satu ini..;3
tong gentong nyaring bunyi nya,orang ky gini harus d daur ulang,biar hidup berkah,pak fz tlg cek lapangan sebelum jeplak drpd anda d hujat orang,tlg d cek data drpd anda salah kata,hasil perundang2 saja udh berhasil brp persen di sahkan pak fz selama anda menjabat?intropeksi diri anda;1
FZ tau nya apa sih. otak isinya cuman ikan buntel kok dimintai pendapat;1
Isi otak seperti itu ....tapi pemerintah nge-gaji dia lebih dari 80 jt/bln...?????;1
maklum sarjana satra pengagum KARL MARX.. gk lulus matematika!! hitung 62% juga salah.. !! untung BOS nya OON juga;3
"si ngabalin juga curhati si zon ...coba check di youtube ... kata kuncinya atau copy paste aja di google : "" debat seru.! ngabalin : mulutmu sampah ...""";2
botol yakult dikasih nyawa kok dijadiin berita.... 😂😂😂;1
Kalau versi kawan gua yg juga orang padang , look like king of kong, 😆;1
pekerjaannya orang ini apa sih sebenarnya?;1
"segitu mahal ? kelewatan klo gt
";1
Demi kejayaan Indonesia ayo kita dukung pemerintah untuk terus lmembangun infrastruktur... membangun ... membangun. pembangunan infrastruktur yg masiv di berbagai wilayah Indonesia adalah syarat mutlak untuk proses pemerataan kesejahtaraan. Semua memang harus BERPROSES. Pembangunan sekarang ini efeknya mungkin baru betul betul secara ekonomi dapat dinikmati oleh periode pemerintahan setelah Pak Jokowi.;1
mau murah jgn pake tol. dan tlg sumbangkan gaji anda jgn tiap hari sumbang nyinyir;1
simple yg jiwa kampretnya sdh akut ga perlu pakai apapun yang dibangun pemerintahan jkw, termasuk tol, jika lihat beruk di jalan tol , tembak ndase.;1
mulut rusak.......keluarnya omongan benci terus....;3
kirim sepatu sekontainer aja cuma nambah Rp.4 per pasang dgn biaya tol Rp. 660.500 rb... wakakaka... dibebankan ke konsumen emang Rp.4 per pasang keliatan memberatkan dan mahal? wakakaka...;1
satu kontener 165000 pasang? itu tarif buat gol 1 lagian;1
Ya udah, di kali-kan 10. Jadi Rp 40, masih mahal ya!??;1
Otak dipake, kalau merasa toll itu Mahal ya lewat jalan propinsi gratis gak bayar, mikir segitu aja otak gak nyampe, Aneh orang sperti ini kok bisa jadi anggota dewan;1
repot sama kubu ini mental gratisan mulu;1
Jakarta - Surabaya naik mobil ber 5 plus bensin : 1 orang 200rb mahal?? sdh sangat keterlaluan kedengkiannya.;1
yg ngeluh brp org? yg gunakan tol brp org? dan brp prosentasenya? brp perbandingannya? tuman boss, dpt aduan ga ngecek dulu, asal jeplak aja;1
Rumangsamu gawe tol duit e mbahmu opo, wong kok gaweane nyinyir wae�;1
Terimaksih Bapak presiden,,� kita sekeluaga mudik ke ponorogo dengan biaya murah, kurang lebib rp 700,000,dan bensin juga gak banyak, kita rame rame pak ada 6 orang keluarga, di banding kita naik bus rp 450,000 /orang,, atau naik pesawat pasti lebih mahal, dan hanya perlu waktu 9 jam kuranh lebih,,� terimaksih Pak presiden,,� semoga sehat selalu dan tetap sederhana,, aminnnn�;1
seandainya beliau bisa di ekspor k negara lain, mgkin Indonesia akan lebih sejuk dan damai;1
Mang bikin tol ga pake duit? Kalau tol murah ntar kapan balik investasi nya? kalau pakai duit pinjaman dibilang banyak utang. lu mah cuman ngomong aja ga ada solusi;1
Kalo orang ga punya uang ga usah lewat tol, Punya mobil saja bisa masa masih bayar tol pengenya gratisan....lihat noh masih banyak mudik naik motor panas2 an;1
Ada harga ada kualitas bro,,,jgn cuma bisa beli mobil tapi tidak sanggup bayar tol, jgn cuma beli mobil tapi tdk punya garasi ibaratnya, sya mudik lebaran ini, yang kebetulan saya orang bali dan ortu ada dilampung, biasanya 3 hari 2 malam saya tempuh, tetapi semenjak ada tol sya tempuh hanya 2 hari 1 malam, saya sangat berterima kasih atas kinerja kabinet jokowi, kerja, kerja, kerja, tidak omong doang (OMDO),,, sekali lagi terima kasih my president, bravo jokowi #jokowi #mudiklebaran2019;1
kalo mahal lewat jalan biasa aja;1
tol e wowo murah;1
lain kali kalau milih anggota DPR RI itu yg bener makanya. Yang pendidikannya jelas, bukan tukang puisi dan nyinyir;1
Gmn pun beliau ada wakil DPR RI yg terhormat.. jd stiap omongan beliau adalah yg paling benar.. biar aja beliau sprti itu terus.. emang sudah tabiatny sprti itu..kutukn jd tukang nyinyir;1
Kalo dirasa mahal ya nggak usah lewat tol , gitu aja kok susah zonk;1
guwe mending bayar tol mahal dan cepat dari pada ngk ada tol. Kan tidak ada yang maksa mau pakai tol, toh jalan propinsi juga bisa digunakan. kalau mau cepat dan nyaman yah ada harga ada barang. Kok jalan pikiran loe kayak zaman suharto.;1
zonk ini jauh lebih hebat dri rezim yg skrg.....dengan modal nyinyir doang zonk bisa bangun infrastruktur yv lebih hebat...tpi masalahnya zonk blm dikasih kesempatan buat buktiin...;1
na kalo emang lo bener bela rakyat,lo kritisi deh yg kayak gini,jg kritisi kalo harga2 pd naik terutama harga bbm,pln dan lpg.;1
Bozz zon(tor), anda makan gaji buta 0,5M \/bln dr PAJAK hsl banting tulang n keringat siang malam para pembayar setia pph21, ppn10%, pajak hiburan, barang mewah, pembangunan dll BUKAN BUAT LO ngomong hal yg kagak BERMUTU. Jd lo balikin ya duit gaji slama 5 taon kemarin kenegara. Nyesel kita yg bayar pajak nih... Mending disumbangin buat kaum Duafah aja, pasti lbh bermanfaat.;1
Mpe dtk ini gw heran, trtm ma makhluk ini & gerombolannya... Pdhl kan cowo, bpk2, tp kok nyiiiiiiinyirnya minta ampun. Dimana2, maksudnya di luar negri, yg notabene warganya bnyk non Muslim, pihak oposisi or pengkritik pemerintah, kl ngritik ntu berkelas, bermutu, ga ada satupun yg nyinyir... Kl pun kdg ada yg mpe ribut kyk tonjok2an di dewan mrk, tp mrk ttp ngga pernah nyinyir, ngga bikin statemen yg bs bikin sebag bsr warga kesal kyk si tong kosong bunyi nyaring ini...;1
Emangnya diwajibkan lewat tol , & apapun biaya yg dikeluarkan pasti sebanding dengan nilai kepuasan.� Koq anggota dewan bisa bodoh gini ya, gaji aja loe makan, tapi otak nol besar.;1
mau bermacet ria dan gratis....??? silahkan lewat jalur pantura azza.... dijamin 2x24jam sampe surabaya... hargai waktu anda donk....;1
Mendingan uang demo jadiin subsidi jalon toll, baru si zonk ada manfaatnya😀;1
Otak di orang ini setengah sudah rusak parah Dan setengahnya lagi ditaro di dengkul jadi di kepalanya gak Ada otak;1
Sama pemujanya mau semahal apapun pasti dibela.. ato kalo bener merasa ni rezim serba naik/mahal.. yaa minimal diem lah tu pemujanya. Tapi alhamdulillaah,, semua naik berarti taraf hidup rakyat Indonesia semuanya meningkat. HiDup Rezim;1
Tidak ada paksaan mau lewat mana. Bego dipamer-pamerkan. Terbiasa nyadhong karduslah, yang merasa mahal.;3
Tol mahal dibangun pake duit bukan pake daon..zonk;1
dibuat murah juga 02 ga mau lewat tol. ga mau makan insfrast;1
Curhat dong mah......knapa tol bayarnya mahal......atuh he eh emangnya di bikin pake daun.....pikiiiiiiir;1
Alhamdulillah di Jaman Rezim Ini Semua pada ngeluh Tiket Pesawat Mahal bukan Lagi Sembako Mahal It menunnjukan Peningkatan Taraf Hidup Masyarakat Indonesia;1
Zong kosong nyaring bunyinya;1
Bagus lah mahal.... kalo murah nanti semua mobil masuk. Artinya bukan jalan bebas hambatan lagi. Kalo mau murah, lewat jalan biasa, sekalian makan di warung warung jalan;1
Tol nya panjang mahal ya pantes lah .kalo tol 2km ya murah bgmn to isone nyalahken doang .kritik yang membangun cuuuy .;1
Orang ini pola pikirnya aneh. Laen kali jangan di wawancara i ....;1
Tol mahal tapi hemat bbm, hemat uang makan, hemat biaya berobat dan tukang pijat. Berpikirlah secara makro agar lebih bahagia dan tak terjebak pola pikir bani kampret;3
Klo dr jakarta - surabaya hanya 600rb an mahal nya dmn ya? Dasar otak jongos, sekalipun 100rb ttp aja dia bilang mahal. Kampret tulen otak kebalik.;1
⁣kalo mau apa2 murah tunggu ntar jagoan lu mimpin zonk, di dunia mimpi... komen mahal orang2 juga tetep lewat. bisa buang duit banyak buat pulsa hape, pulang setaon sekali aja ribut.. ga mau mahal, diem aja dirumah .. pret!.;2
Yg curhat jg aneh kaya gak ada tempat lain aja buat curhat�;1
yg curhat itu masih satu grombolan y... tpi walopun dah tau mahal... tetep aza tuh di lewatin... padahal akan ada pilihan yg gratis... 😆😆😆;1
yg curhat sama ini orang bodok. yg dicurhati cocok buat jalan bahan marka tol...sama2 bodok;3
Yg curhat itu masih satu gromobolan y... tpi walopun dah tau mahal... tetep aza di lewati... padahal kan ada pilihan yg gratis...😆😆1;1
tahu nggak kira2 orang model apa yg curhat ke zonktor...??? paling model2 anak alay, liman, sugriwa 😁😁😁...;3
Model ulama Monas yg selalu berharap nasi bungkus;1
Dasar Si Mulut Sampah, selalu mengeluarkan bau busuk...;3
kek ulet gendon lu tong;3
wkwkwkkkk... nek aku sing nyawang rupane zonktor persis upil coro (kecoak) 😂😂😂...;3
keberpihakan kepada yg miskin gpp, yg kaya bayar toll mahal gpp, mampu punya mobil, yg penting uang toll nya jangan buat bayat gaji si dungu. kita gak rela.;3
manusia itu ada yg berguna dan ada yg tidak berguna. anda FZ ini memungut 1 botol plastik di jalan, lalu dibuang ke tempat sampah maka FZ sdh betmanfaat bagi mengurangi pencemaran. mau jadi orang bermanfaat tidak sulit.;1
Kalau g mampu bayar tol, lewat jalur biasa aja bos. trus pas jajan di pinggir jalan di ketok harga lbh dari tarif tol. Enak kan ?;1
Ga usah dikomenin kalo yang ini. Jenis-jenis mahluk yang sengaja minta kebodohannya dibikin viral;3
Si zonk kalo baca komen2 di detik com� mestinya malu kalo perlu mengundurkan diri.tapi sayangnya dia sdh gak punya kemaluan ..muka tembok .mulut nyinyir adalah takdirnya;3
naik motor masuk jalan Tol boleh gak brow...;1
"apa ada yg setuju FZ jadi presiden RI tahun 2500?
";1
"hahaha. . lebih seru komentarnya daripada berita ttg FZ, yg milih pasti saudara2nya yg cara berpikirnya = yg dipilih. ... Orang kita kan banyak yg sukanya cari2 sensasi.. gak mau mikirin kemajuan bangsa, tapi selalu mengatasnamakan ""rakyat"" hahaha.... ""si mental miskin""";3
Banyak GK suka kok dipilih!waduhh dulu gimana nich.?;1
kok jd mirip daus mini ya??;1
Si DUNGU ini kapan mati ?;3
kadang saya suka aneh harga mobil ratusan juta mampu beli, masa bayar tol ratusan ribu ngomel-ngomel?..;1
Punya Mobil Ambulance yang tujuannya buat bantu Kejadian kecelakaan, kok buat angkut batu - batuan buat senjata demo??? Ini yang salah urus dan menggunakan fasilitas bukan pada tempatnya........Ini yang bikin suara Gerinda ngak sampai 62% Ini harusnya diteliti dan ditelusuri biar tahun 2024 Fadli Zonk bisa mencalonkan jadi Calon Presiden 2024 - 2029.!!!!!;1
sadarkah anda bahwa anda ditempat saat ini karena kebetulan ? alias bukan pilihan rakyat. bukalah halaman detik di tiap berita yang memuat tentangmu & lihatlah sendiri bagaimana rakyat mengomentarimu, its logic.;1
adem idup loe Zonk, dimaki maki 1000 pembaca.;1
Dah makanan sehari-hari dia Bro�;1
Yaelah pada bisa beli mobil masa disuru bayar segitu aj komplain, toh ga semua jalur harus dipake tergantung tujuan akhirnya;1
si Zonk..mudiknya lewat jalur dalam tanah maklum kel. cacing jd gak pake bayar tol;1
Wkwkwkwkw... Komen sampe 1000an gk ada yg belain si zonk.;1
curhat donk aa zonk.....kenapa kalo liat aa suka pengen sleding....soalnya aa lebih lebih dari nenek komplek yang beli sayuran...nyinyirnya ampun ampunan;3
Hahahaha....kampungan yg lapor FZ, tapi biasa orang 2 dia juga, karena hanya kampret yg nggk bisa lihat hasip tol....krn dia sibuk cari nasbung....;1
Bagi masarakat jgan mikirin tol mahal ...seharusnya mikir...pembangunan ini ladang minjam....uang harus di kembalikan lgi...ikuti aj ...biar negara ga bangkrut;1
Lebaran oi.. nyinyir mulu cari ksalahan, ini idul fitri hari raya umat islam, apakah anda benar-benar islam?;1
Macam punya prestasi kalau ngomong wkwkwkwk;1
i sm groot 😋;1
Zoonk..... masalah mahal & murah itu relatif. kalo org yang udah bisa beli mobil, harusnya bukan sesuatu yang membebani bayar toll. Harusnya ente jelasin ke org2 yang curhat ke ente kalo pembayaran toll itu bisa jadi untuk bayarin gaji ente & sekutu ente yang hanya bisa berbual2 gak ada hasil....;1
